Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Botswana,BWA,"Population ages 65 and above, total",SP.POP.65UP.TO,66027,67272,68489,69730,71484,73855,76575,79678,83063,86674,90356,92988,96112,100783
Botswana,BWA,Population growth (annual %),SP.POP.GROW,2.06095163216795,2.0055569612499,1.92085566899296,1.90562696994558,1.92508536769659,1.96236891205249,2.02880248969911,2.07922251369081,2.04278510078483,1.95085634796209,1.85098576387245,1.6367427551677,1.60475774255203,1.69845730907796
Botswana,BWA,Population density (people per sq. km of land area),EN.POP.DNST,3.6907592680818,3.76552679406419,3.83855627900411,3.91240626047677,3.98845305524677,4.0674942212341,4.1508584334692,4.23806751010181,4.32553244049195,4.41074585781589,4.49314841282445,4.5672948317541,..,..
Botswana,BWA,"Population, total",SP.POP.TOTL,2091664,2134037,2175425,2217278,2260376,2305171,2352416,2401840,2451409,2499702,2546402,2588423,2630296,2675352
Botswana,BWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.412,63.865,64.768,65.572,66.368,67.155,67.933,68.7,69.446,70.172,70.877,71.56,72.224,72.867
Botswana,BWA,Rural population (% of total population),SP.RUR.TOTL.ZS,37.588,36.135,35.232,34.428,33.632,32.845,32.067,31.3,30.554,29.828,29.123,28.44,27.776,27.133
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2208837745214.23,2616156223977.47,2465227803011.57,2472819535742.73,2456043727198.85,1802212206904.68,1795693482652.52,2063514977334.32,1916933898038.36,1873288205186.45,1476107231194.11,1670647399034.67,1951923942083.32,2173665655937.27
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.94516611,7.78819132,7.73637724,7.9766016,8.39644146,8.90929985,9.16901493,9.47124863,9.46475029,9.61449146,10.18235016,9.89072323,..,..
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,11249.2918904352,13200.5562348789,12327.5131013057,12258.5657091866,12071.4044637296,8783.2154236384,8680.73646873878,9896.71889500528,9121.02099480377,8845.32414932264,6923.6999117682,7794.88097933152,9065.49733395404,10043.6239221567
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.52281617922927,3.01339627261974,1.00765403282705,2.11425645194304,-0.354514802264433,-4.35831717939337,-4.05742300240568,0.523296588574212,0.978938492697395,0.448280407148658,-3.91800417154039,4.21030025353157,2.54433285377806,2.38117772428899
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.52822581815364,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.2767587964736,4.76260437908608,3.01669435393015,2.90848048667777
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.03872690108075,6.6364496221309,5.40349914036997,6.20431066640101,6.32904015516139,9.02990102416136,8.73914352329393,3.44637335032669,3.66485028376729,3.73297621216894,3.21176803803376,8.30165975585673,9.28010608956873,4.59356282283204
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.182,73.343,73.552,73.918,74.306,74.332,74.442,74.827,75.109,75.338,74.009,72.75,73.425,..
Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.844,70.089,70.287,70.745,71.191,71.124,71.092,71.635,71.956,72.203,70.7,69.56,70.296,..
Brazil,BRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.592,76.651,76.869,77.12,77.432,77.572,77.848,78.032,78.266,78.469,77.375,76.009,76.596,..
Brazil,BRA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,3.848,1.083,1.392,1.297,5.079,6.272,6.929,6.755,6.733,7.429,7.523,5.064,4.247
Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.424,7.578,7.251,7.071,6.755,8.538,11.58,12.792,12.33,11.936,13.697,13.159,9.231,7.95
Brazil,BRA,Control of Corruption: Estimate,CC.EST,0.0438063591718674,0.168382421135902,-0.0468542315065861,-0.0979596078395844,-0.366117089986801,-0.457840710878372,-0.446095585823059,-0.559814631938934,-0.480954378843307,-0.40789270401001,-0.429083496332169,-0.499217957258224,-0.566354334354401,-0.503643155097961
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.6,99.3,99.5,99.6,99.7,99.7,99.7,99.8,99.7,99.8,99.7,99.5,100,..
Brazil,BRA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,28.3104496205996,28.3446475182455,..,..,30.5353119182891,29.6319126382376,30.2720284520893,30.8578785524622,30.5058151278559,26.0327016302211,..,..,..
Brazil,BRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,79.0871837552091,79.32989308241,79.5678671260293,80.3830808932991,81.1948027794409,82.0024616838265,82.7432602104915,83.6051549791106,84.4000388230692,85.1909258971105,85.9216178835864,86.644033115994,87.2587154718951,..
Brazil,BRA,"Population ages 65 and above, total",SP.POP.65UP.TO,13563871,14006244,14474138,14989905,15579806,16222681,16883570,17573065,18296251,19050736,19807547,20534735,21265888,22101851
Brazil,BRA,Population growth (annual %),SP.POP.GROW,0.93941802248079,0.928589629509177,0.900343360601223,0.868346150167205,0.857834828724811,0.845992601345206,0.8112564782781,0.79226340042227,0.793768153848091,0.766107802084815,0.665176682246802,0.528590452919416,0.459583548488331,0.513716985680443
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,23.4924866058716,23.711651396124,23.9261016206955,24.1347676636189,24.3426946665167,24.5495056316357,24.7494751224555,24.9463349501205,25.1451389902538,25.3385176606278,25.5076253807665,25.6428132335663,..,..
Brazil,BRA,"Population, total",SP.POP.TOTL,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498,216422446
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073,87.317,87.555,87.788
Brazil,BRA,Rural population (% of total population),SP.RUR.TOTL.ZS,15.665,15.369,15.077,14.791,14.508,14.23,13.958,13.691,13.431,13.176,12.927,12.683,12.445,12.212
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.428,75.486,75.532,75.574,75.612,75.675,75.724,74.785,75.831,75.863,75.849,74.494,76.373,..
British Virgin Islands,VGB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.949,72.979,72.991,72.984,72.997,73.014,73.031,72.338,73.093,73.113,73.11,71.749,73.622,..
British Virgin Islands,VGB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.187,78.27,78.331,78.423,78.48,78.582,78.644,77.416,78.767,78.804,78.763,77.457,79.256,..
British Virgin Islands,VGB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.3,98.7,98.9,99.1,99.2,100,100,100,100,100,100,100,100,..
British Virgin Islands,VGB,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Population ages 65 and above, total",SP.POP.65UP.TO,1624,1717,1821,1913,2014,2126,2241,2364,2496,2648,2805,2946,3111,3308
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,1.87551285025179,1.46261478346834,1.62818629726802,0.82694328769179,1.08975882376595,1.35422128878554,1.26217731781244,1.07360686059582,0.910677706943281,0.902459156305993,0.975300318670376,0.683520845329328,0.586286459995554,0.741533878612142
British Virgin Islands,VGB,Population density (people per sq. km of land area),EN.POP.DNST,183.706666666667,186.413333333333,189.473333333333,191.046666666667,193.14,195.773333333333,198.26,200.4,202.233333333333,204.066666666667,206.066666666667,207.48,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,27556,27962,28421,28657,28971,29366,29739,30060,30335,30610,30910,31122,31305,31538
British Virgin Islands,VGB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.814,45.154,45.502,45.856,46.216,46.583,46.957,47.337,47.723,48.116,48.515,48.92,49.331,49.748
British Virgin Islands,VGB,Rural population (% of total population),SP.RUR.TOTL.ZS,55.186,54.846,54.498,54.144,53.784,53.417,53.043,52.663,52.277,51.884,51.485,51.08,50.669,50.252
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,13707280259.9763,18525128526.3766,19048443340.7732,18094321616.7959,17097802752.8728,12930291487.9581,11400466356.3898,12128183904.4501,13566937673.7966,13469235364.7032,12005799653.9835,14006496617.4458,16681536466.7183,15128292953.5098
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.27826095,1.86409724,1.85097206,1.898314,1.91436803,2.38708901,2.54828691,2.27022862,2.41289377,2.19410944,2.39334464,2.20486665,..,..
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,34609.7119829323,46139.1075759182,46844.1973390647,43950.0454619989,41035.7771227892,30681.4339698653,26762.0350436621,28186.9867351423,31240.5017887246,30748.3092371228,27179.3528869398,31448.9127482937,37152.4769749763,33430.9184783787
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.11147982582061,2.33631519650612,-0.359754944391668,-3.33084483472304,-3.66751893243057,-1.52238423188406,-3.5211439819828,0.320205438773229,-0.868860056866723,2.9742261522544,0.291718917001631,-2.39682156288096,-2.42340770254603,0.617815738109002
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.59896574643226,3.74531835205994,0.912841670964411,-2.12602851740175,-2.50835256644561,-0.392383749502031,-2.47791771833224,1.32860255161715,0.0522377907767719,3.86910986506845,1.1335733495246,-1.59076260099606,-1.62833154515108,1.40706822925519
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.356869132017561,0.13791156316954,0.111766261400307,0.389205053123632,-0.207108731719822,-0.488347420743522,-0.278693265753083,-1.2605056462896,1.02505179290212,-0.390522069165529,1.94031996607184,1.73341388450593,3.68225030604216,0.35706431153689
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.849,74.858,74.827,74.799,74.779,74.75,74.733,74.722,74.712,74.748,74.795,74.642,74.551,..
Brunei Darussalam,BRN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.843,72.845,72.803,72.774,72.741,72.714,72.697,72.685,72.668,72.706,72.749,72.602,72.509,..
Brunei Darussalam,BRN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.142,77.126,77.096,77.056,77.041,77.001,76.978,76.963,76.956,76.986,77.033,76.881,76.791,..
Brunei Darussalam,BRN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,4.543,..,..,7.478,8.756,5.892,6.508,3.918,6.631,6.138
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.476,6.537,6.615,6.734,6.862,7.694,8.521,9.316,8.7,6.6,7.409,4.905,5.191,5.27
Brunei Darussalam,BRN,Control of Corruption: Estimate,CC.EST,0.857778549194336,0.854477345943451,0.538632571697235,0.639075398445129,0.526229798793793,0.535382151603699,0.531200408935547,0.675679504871368,0.760663568973541,0.767985939979553,1.24801528453827,1.21653282642365,1.1751925945282,1.27803611755371
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Brunei Darussalam,BRN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Population ages 65 and above, total",SP.POP.65UP.TO,13629,14026,14639,15379,16249,17240,18361,19612,20992,22509,24147,25879,27708,29659
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,1.46041834447089,1.36744365525444,1.26910407285782,1.23862687064177,1.19611546302496,1.14093587780034,1.07549615845856,1.00016015852588,0.924880804854795,0.865282211615446,0.835902308961215,0.822461681539278,0.811520875721177,0.781345833219508
Brunei Darussalam,BRN,Population density (people per sq. km of land area),EN.POP.DNST,75.1523719165085,76.1870967741935,77.1601518026565,78.1218216318786,79.0618595825427,79.9690702087287,80.8337760910816,81.6462998102467,82.4049335863378,83.1210626185958,83.8187855787476,84.5110056925996,..,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,396053,401506,406634,411702,416656,421437,425994,430276,434274,438048,441725,445373,449002,452524
Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.961,75.31,75.656,75.997,76.332,76.663,76.99,77.312,77.629,77.942,78.25,78.554,78.854,79.149
Brunei Darussalam,BRN,Rural population (% of total population),SP.RUR.TOTL.ZS,25.039,24.69,24.344,24.003,23.668,23.337,23.01,22.688,22.371,22.058,21.75,21.446,21.146,20.851
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,50760929302.5147,57737040780.0157,54288135058.7926,55852123989.9504,57157782909.9307,50811995688.6771,53964253211.84,59309748166.1179,66370132238.3914,68881010245.5498,70368758395.141,84041493015.6618,90346169914.9349,101584384672.786
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.1,7.1,7.54,7.14,7.68,7.39,7.46,7.49,7.33,7.09,8.48,8.56,..,..
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,6863.66706774052,7857.16706984441,7430.7373804242,7687.71368243317,7912.27484371138,7078.86032298969,7570.93165511708,8381.88134621669,9447.65589681469,9874.33632625168,10148.3423954435,12219.3418706779,13974.4492487792,15797.5955773596
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.2260786772168,2.74691076533668,1.33406600038019,0.0154188467413263,1.52486811076595,4.05941140790065,3.75177878457853,3.4991755485791,3.43913006319094,4.77008195264021,-3.38798766592316,8.54260999187817,10.5597165401613,2.39640761052202
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.55535951301474,2.09017569644121,0.748814802957327,-0.542751313085674,0.949448520821818,3.39755387590648,3.02662839224124,2.74592725876734,2.69490655338835,4.03518894662498,-3.96615613627334,7.6617480742932,3.92643222124569,1.84638956019879
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.43899060504113,4.21990346601873,2.95456829831022,0.890093540913002,-1.4181838026484,-0.104633261008385,-0.79864988645371,2.06159619443141,2.81454473824829,3.10372944796781,1.67244096855756,3.29774435299515,15.3252589264366,9.44284140088564
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5121951219512,74.1634146341463,74.3146341463415,74.8609756097561,74.4658536585366,74.6146341463415,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.6585365853659,71.4634146341463,74.3609756097561,..
Bulgaria,BGR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70,70.7,70.9,71.3,71.1,71.2,71.3,71.4,71.5,71.6,70,68,70.8,..
Bulgaria,BGR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.2,77.8,77.9,78.6,78,78.2,78.5,78.4,78.6,78.8,77.5,75.1,78.1,..
Bulgaria,BGR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.116,5.108,5.251,6.474,5.244,3.922,3.571,2.802,2.253,2.051,2.159,2.096,1.589,1.872
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.279,11.26,12.27,12.941,11.424,9.143,7.575,6.164,5.212,4.23,5.125,5.267,4.268,4.295
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,-0.237023547291756,-0.269264370203018,-0.281460791826248,-0.327892512083054,-0.303166449069977,-0.346440643072128,-0.260855674743652,-0.196330279111862,-0.188220024108887,-0.181220516562462,-0.3223497569561,-0.258131921291351,-0.158206030726433,-0.137721657752991
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.5,94.1,94.7,95.3,95.9,96.6,97.3,98.1,98.7,99.2,99.7,99.8,100,..
Bulgaria,BGR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.8772971743945,95.3999729356832,95.9229402165542,96.4462272904915,96.9233874006562,96.7620921644771,96.6015634960495,96.4418138615001,96.2828131057567,96.1245644895827,95.9670764054634,95.8103435239846,95.6543313759674,..
Bulgaria,BGR,"Population ages 65 and above, total",SP.POP.65UP.TO,1363556,1380650,1402116,1425387,1450544,1472037,1487960,1500626,1515261,1531179,1543867,1542066,1446752,1434237
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,-0.658275446635908,-0.641228920515067,-0.579220596364389,-0.559647217410859,-0.568389264052903,-0.638069468160719,-0.701382097841331,-0.730443175298289,-0.722080405222853,-0.703905641117455,-0.60024151846542,-0.814846471528947,-6.18725298204958,-0.538593661595979
Bulgaria,BGR,Population density (people per sq. km of land area),EN.POP.DNST,68.1245302137067,67.6890935887988,67.2981577008106,66.922577376566,66.5432756079587,66.1200350036846,65.6579034635225,65.1800571112749,64.7110998526161,64.2571941783346,63.8726510685335,63.3543017686072,..,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7395599,7348328,7305888,7265115,7223938,7177991,7127822,7075947,7025037,6975761,6934015,6877743,6465097,6430370
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.302,72.638,72.975,73.313,73.651,73.99,74.329,74.669,75.008,75.347,75.686,76.025,76.363,76.701
Bulgaria,BGR,Rural population (% of total population),SP.RUR.TOTL.ZS,27.698,27.362,27.025,26.687,26.349,26.01,25.671,25.331,24.992,24.653,24.314,23.975,23.637,23.299
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,10109619740.6994,12080295977.5632,12561015156.5683,13444300485.8412,13943016076.7436,11832159315.6298,12833363045.3367,14106955615.3442,15890066221.2882,16032813501.6639,17725010530.7894,19643166853.6641,18820219331.2261,20324617838.9676
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.23958349,4.64868164,4.60267258,5.56331587,5.00027227,5.13192415,5.96067238,6.02490044,5.0057807,5.31868935,6.50193262,6.37691164,..,..
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,627.270395707064,727.612474511645,733.97287958981,762.303780103138,767.371344051512,632.12668582235,665.786328598963,711.184543433623,779.202768619387,765.229560401644,823.552410880968,888.803610895832,830.043965850311,874.121280381345
Burkina Faso,BFA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.30514455524253,3.50270659412131,3.273591495689,2.65729533056167,1.26399638537625,0.877785604827011,2.89349832690679,3.20325683612816,3.69351332759673,3.06445360445527,-0.695533986809409,4.14209565975429,-0.794519873177506,0.401957857613183
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.44628157707625,6.62256261306693,6.45267237953146,5.79258484509867,4.32684561452976,3.9212287937935,5.95797670754024,6.20348941121868,6.60456906812341,5.8892049704591,2.01077262411845,6.93915524675779,1.77791543778547,2.96018001322078
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.764230734676758,2.75976724854523,3.818152402524,0.533738507090536,-0.258089517535384,0.724838981070517,0.441041448058902,1.48299897161325,1.95594302672523,-3.2333893398333,1.88443993781991,3.65353287214209,14.2902354303358,0.742910428668841
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.477,57.125,57.619,57.823,58.359,58.845,59.326,59.536,60.047,60.039,59.731,59.27,59.766,..
Burkina Faso,BFA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,54.959,55.527,56.033,56.277,56.727,57.184,57.623,57.797,58.29,58.173,57.787,57.474,57.953,..
Burkina Faso,BFA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,57.888,58.616,59.096,59.262,59.884,60.401,60.927,61.178,61.706,61.822,61.598,60.99,61.505,..
Burkina Faso,BFA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,11.487,..,..,..,11.085,10.577,..,..,5.655,10.75
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.723,3.827,3.852,4.055,4.254,4.468,4.594,4.66,4.695,4.701,4.985,5.11,5.348,5.293
Burkina Faso,BFA,Control of Corruption: Estimate,CC.EST,-0.356885224580765,-0.378650426864624,-0.482446640729904,-0.525527596473694,-0.466838806867599,-0.299044787883759,-0.169877484440804,-0.138780206441879,-0.131607040762901,-0.219493299722672,-0.122198514640331,-0.0825074538588524,-0.111639469861984,-0.169615507125854
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.1,14.8,15.1,15.4,19.2,16.2,16.6,17,14.4,17.6,18.5,19,19.5,..
Burkina Faso,BFA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,2.18617357095934,..,..,..,2.75525123604115,..,..,..,..,..
Burkina Faso,BFA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Population ages 65 and above, total",SP.POP.65UP.TO,436141,449453,462588,472149,479095,487587,497901,509615,522845,537466,551283,562950,574422,588643
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2.93926755839508,2.96973830872596,3.03188007722477,3.00842195462805,2.97977849923872,2.97234560821631,2.93481128912484,2.86565542084027,2.76868116258088,2.70387556725288,2.68878766730686,2.65037591522147,2.55998839127434,2.51606040251666
Burkina Faso,BFA,Population density (people per sq. km of land area),EN.POP.DNST,58.9065972222222,60.6822039473684,62.5501900584795,64.4605555555556,66.4102412280702,68.4138121345029,70.4513815789474,72.4994809941521,74.5348062865497,76.5776279239766,78.6645687134503,80.7773501461988,..,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,16116845,16602651,17113732,17636408,18169842,18718019,19275498,19835858,20392723,20951639,21522626,22100683,22673762,23251485
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.633,25.196,25.767,26.346,26.934,27.53,28.134,28.743,29.358,29.98,30.607,31.24,31.877,32.52
Burkina Faso,BFA,Rural population (% of total population),SP.RUR.TOTL.ZS,75.367,74.804,74.233,73.654,73.066,72.47,71.866,71.257,70.642,70.02,69.393,68.76,68.123,67.48
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2032135192.01248,2235820809.32006,2333341334.45753,2451606632.29246,2705783329.80483,3104003546.26497,2644487776.50077,2723586962.84034,2667182199.51333,2576518879.82353,2649680261.44299,2775798697.46022,3338722827.65691,2642161668.92754
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.28196716,10.06996346,8.63756466,8.62834644,7.21081543,6.29022646,7.06148243,6.95275736,7.29396152,9.05010796,10.71837234,9.10190964,..,..
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,222.660583208376,236.451347486235,238.205945258781,241.547665709857,257.818557410131,289.359627206129,242.539527292978,244.14542219677,232.060616627711,216.972970900616,216.827417481114,221.157803429854,259.025031363088,199.580760181492
Burundi,BDI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.318221817835934,0.411511959732195,0.824080965967312,1.26359933436326,0.810602801312328,-5.9804956121318,-2.20613382981416,-1.77264648641454,-1.37713962186088,-1.45719303288658,-2.50846116846569,0.381166639765468,-0.82462869206708,-0.00728456203287919
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.12415999439806,4.03259998844415,4.44670633111495,4.92418989834684,4.24065021402657,-3.9000000804855,-0.600000909116389,0.500001262429279,1.60993542127714,1.81256532401552,0.327156892638385,3.09999999870627,1.84899943948213,2.70000059705133
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.49326591473993,9.5921660597967,18.1610453065451,7.93795807492418,4.40535234185293,5.54468891259779,5.55768961400965,16.0525353030392,-2.81469807668465,-0.686772170797359,7.32110643415521,8.40453845076341,18.8008786664945,26.9414835762453
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.081,57.769,58.493,59.235,59.868,60.217,60.793,61.553,61.688,62.351,61.566,61.663,61.977,..
Burundi,BDI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,55.714,56.396,57.086,57.776,58.35,58.226,59.088,59.764,59.821,60.339,59.465,59.711,60.077,..
Burundi,BDI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,58.398,59.094,59.852,60.649,61.346,62.198,62.458,63.302,63.524,64.347,63.675,63.609,63.868,..
Burundi,BDI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,14.828,..,..,..,..,..,9.208,..,..,..
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.612,1.599,1.591,1.584,1.572,1.444,1.356,1.258,1.157,1.053,1.03,1.11,0.919,0.93
Burundi,BDI,Control of Corruption: Estimate,CC.EST,-1.16890013217926,-1.20837116241455,-1.46860635280609,-1.42651343345642,-1.26824688911438,-1.28703820705414,-1.27876329421997,-1.31850147247314,-1.47827136516571,-1.49696969985962,-1.56340169906616,-1.59966492652893,-1.51818120479584,-1.55602598190308
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.3,6.2,6.5,6.9,7,7.9,8.5,9.3,9.5,9.8,9.1,10.2,10.3,..
