Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1659.71861105493,1621.26210738992,1770.90704918691,2092.98288625558,2719.49436859287,3389.68743360274,3899.82596332878,4523.1465578805,5888.77685220636,7271.30338858025,6988.27316296465,6863.66706774052,7857.16706984441,7430.7373804242,7687.71368243317,7912.27484371138,7078.86032298969,7570.93165511708,8381.88134621669,9447.65589681469,9874.33632625168,10148.3423954435,12219.3418706779,13974.4492487792,15797.5955773596
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.39609256986793,4.58722685869408,3.82370396508492,5.8719296097282,5.23715425251341,6.510425672373,7.0563496005182,6.80258960222969,6.65438762501466,6.1295587623277,-3.34714226298303,1.55535951301474,2.09017569644121,0.748814802957327,-0.542751313085674,0.949448520821818,3.39755387590648,3.02662839224124,2.74592725876734,2.69490655338835,4.03518894662498,-3.96615613627334,7.6617480742932,3.92643222124569,1.84638956019879
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-7.88107451828138,5.10505714438303,5.91115990599565,8.19521483076812,6.07406235889275,7.31740481386147,7.86550231261518,7.61684985137107,7.44148860319636,6.87712687993118,-2.72241557643444,2.2260786772168,2.74691076533668,1.33406600038019,0.0154188467413263,1.52486811076595,4.05941140790065,3.75177878457853,3.4991755485791,3.43913006319094,4.77008195264021,-3.38798766592316,8.54260999187817,10.5597165401613,2.39640761052202
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.57304281890206,10.316262128999,7.36093927231844,5.81014365721825,2.34864169582755,6.14713074246273,5.03883807111902,7.26159462769944,8.40253419005901,12.3487195994021,2.75320223914816,2.43899060504113,4.21990346601873,2.95456829831022,0.890093540913002,-1.4181838026484,-0.104633261008385,-0.79864988645371,2.06159619443141,2.81454473824829,3.10372944796781,1.67244096855756,3.29774435299515,15.3252589264366,9.44284140088564
Bulgaria,BGR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.1,75.3,75.2,75.4,75.6,76.2,76.3,76.3,76.3,76.6,77.1,77.2,77.8,77.9,78.6,78,78.2,78.5,78.4,78.6,78.8,77.5,75.1,78.1,..
Bulgaria,BGR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.9,68.2,68.5,68.5,68.7,69.1,69,69.1,69.2,69.5,69.9,70,70.7,70.9,71.3,71.1,71.2,71.3,71.4,71.5,71.6,70,68,70.8,..
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4121951219512,71.6634146341463,71.7682926829268,71.8658536585366,72.0658536585366,72.5634146341463,72.5609756097561,72.6121951219512,72.6634146341463,72.9634146341463,73.4121951219512,73.5121951219512,74.1634146341463,74.3146341463415,74.8609756097561,74.4658536585366,74.6146341463415,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.6585365853659,71.4634146341463,74.3609756097561,..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.1,16.218,19.921,18.11,13.733,12.037,10.083,8.951,6.878,5.61,6.817,10.279,11.26,12.27,12.941,11.424,9.143,7.575,6.164,5.212,4.23,5.125,5.267,4.268,4.295
Bulgaria,BGR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,6.695,8.841,8.225,6.78,5.789,4.312,3.999,2.439,2.007,2.953,4.116,5.108,5.251,6.474,5.244,3.922,3.571,2.802,2.253,2.051,2.159,2.096,1.589,1.872
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,..,-0.178624525666237,..,-0.171931698918343,-0.087321013212204,0.0682040601968765,0.0187454242259264,-0.11058596521616,-0.231792405247688,-0.274787336587906,-0.229267567396164,-0.237023547291756,-0.269264370203018,-0.281460791826248,-0.327892512083054,-0.303166449069977,-0.346440643072128,-0.260855674743652,-0.196330279111862,-0.188220024108887,-0.181220516562462,-0.3223497569561,-0.258131921291351,-0.158206030726433,-0.137721657752991
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,88.1,88.6,89.1,89.6,90.1,90.6,91.2,91.7,92.3,92.9,93.5,94.1,94.7,95.3,95.9,96.6,97.3,98.1,98.7,99.2,99.7,99.8,100,..
Bulgaria,BGR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,47.715361911724,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,89.6637320953902,90.1840638943505,90.7046279123594,91.2254022731149,91.7464008521263,92.2676250323734,92.789075684739,93.3107649601008,93.8326967498586,94.3548730381605,94.8772971743945,95.3999729356832,95.9229402165542,96.4462272904915,96.9233874006562,96.7620921644771,96.6015634960495,96.4418138615001,96.2828131057567,96.1245644895827,95.9670764054634,95.8103435239846,95.6543313759674,..
Bulgaria,BGR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.5133765588895,16.7909767864088,17.0280803257256,17.2300155113413,17.382372835075,17.5138597410543,17.6342858612517,17.7526346774596,17.8795913038617,18.0207971087099,18.1969303324261,18.4373980254265,18.788632835441,19.1915929610071,19.6196021688382,20.0796878356174,20.5076482844657,20.8753839804432,21.2074230881658,21.5694413875906,21.9499890252182,22.2651260546645,22.4211110655266,22.3778828900761,22.3041136459572
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,-0.560648224779443,-0.493896416633318,-1.99063220438276,-2.17069878030004,-0.79211363763553,-0.754796951273604,-0.752977445493645,-0.759505915531059,-0.735282283991309,-0.70192274454598,-0.644281362547054,-0.658275446635908,-0.641228920515067,-0.579220596364389,-0.559647217410859,-0.568389264052903,-0.638069468160719,-0.701382097841331,-0.730443175298289,-0.722080405222853,-0.703905641117455,-0.60024151846542,-0.814846471528947,-6.18725298204958,-0.538593661595979
Bulgaria,BGR,Population density (people per sq. km of land area),EN.POP.DNST,74.216975503932,73.8513242339329,72.3957516044473,72.0327297794118,71.4841132665257,70.953107760206,70.4986377025037,69.9716652858326,69.4718534204953,68.98592210662,68.5744565217391,68.1245302137067,67.6890935887988,67.2981577008106,66.922577376566,66.5432756079587,66.1200350036846,65.6579034635225,65.1800571112749,64.7110998526161,64.2571941783346,63.8726510685335,63.3543017686072,..,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,8210624,8170172,8009142,7837161,7775327,7716860,7658972,7601022,7545338,7492561,7444443,7395599,7348328,7305888,7265115,7223938,7177991,7127822,7075947,7025037,6975761,6934015,6877743,6465097,6430370
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.677,68.899,69.166,69.524,69.879,70.233,70.584,70.932,71.278,71.622,71.963,72.302,72.638,72.975,73.313,73.651,73.99,74.329,74.669,75.008,75.347,75.686,76.025,76.363,76.701
Bulgaria,BGR,Rural population (% of total population),SP.RUR.TOTL.ZS,31.323,31.101,30.834,30.476,30.121,29.767,29.416,29.068,28.722,28.378,28.037,27.698,27.362,27.025,26.687,26.349,26.01,25.671,25.331,24.992,24.653,24.314,23.975,23.637,23.299
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,3389566712.66037,2968370087.59759,3190371080.94768,3622350062.96053,4740768142.67494,5451688537.60959,6146353173.34929,6547419820.38113,7625722836.76847,9451435490.11467,9450696873.34326,10109619740.6994,12080295977.5632,12561015156.5683,13444300485.8412,13943016076.7436,11832159315.6298,12833363045.3367,14106955615.3442,15890066221.2882,16032813501.6639,17725010530.7894,19643166853.6641,18820219331.2261,20324617838.9676
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,2.9502635,2.88835382,2.97113013,3.14307284,4.21720934,3.95109582,4.51446247,5.23373222,4.64780712,5.08159161,5.23958349,4.64868164,4.60267258,5.56331587,5.00027227,5.13192415,5.96067238,6.02490044,5.0057807,5.31868935,6.50193262,6.37691164,..,..
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,293.887444638519,249.802075690488,260.443473110803,286.753714867893,363.818351959243,405.451276438268,442.944430628899,457.342074853242,516.750328470839,621.890271798117,603.877545561486,627.270395707064,727.612474511645,733.97287958981,762.303780103138,767.371344051512,632.12668582235,665.786328598963,711.184543433623,779.202768619387,765.229560401644,823.552410880968,888.803610895832,830.043965850311,874.121280381345
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.39523780111931,1.88847388906525,6.61340574539679,4.35296382988099,7.80249388870359,4.47845213670386,8.66187322841225,6.25316468817478,4.11137901761516,5.79999174105387,2.96195085866692,8.44628157707625,6.62256261306693,6.45267237953146,5.79258484509867,4.32684561452976,3.9212287937935,5.95797670754024,6.20348941121868,6.60456906812341,5.8892049704591,2.01077262411845,6.93915524675779,1.77791543778547,2.96018001322078
Burkina Faso,BFA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.29923200691815,-1.10685082808791,3.42037281461964,1.1931569551423,4.50716331077845,1.25080372415214,5.29343297349088,2.98669213366389,1.00130262746538,2.7310856339255,-0.012474271014014,5.30514455524253,3.50270659412131,3.273591495689,2.65729533056167,1.26399638537625,0.877785604827011,2.89349832690679,3.20325683612816,3.69351332759673,3.06445360445527,-0.695533986809409,4.14209565975429,-0.794519873177506,0.401957857613183
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.07261362759534,-0.304212168486803,5.00743290822373,2.17569480664608,2.03456574053815,-0.400228702115452,6.41504018369684,2.3331085637222,-0.230627306273038,10.6597978997424,2.60817666368315,-0.764230734676758,2.75976724854523,3.818152402524,0.533738507090536,-0.258089517535384,0.724838981070517,0.441041448058902,1.48299897161325,1.95594302672523,-3.2333893398333,1.88443993781991,3.65353287214209,14.2902354303358,0.742910428668841
Burkina Faso,BFA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,51.679,52.376,52.578,52.7,53.172,53.786,54.617,55.158,55.777,56.842,57.32,57.888,58.616,59.096,59.262,59.884,60.401,60.927,61.178,61.706,61.822,61.598,60.99,61.505,..
Burkina Faso,BFA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,48.875,49.225,49.471,49.752,50.32,50.953,51.479,52.234,52.878,53.745,54.493,54.959,55.527,56.033,56.277,56.727,57.184,57.623,57.797,58.29,58.173,57.787,57.474,57.953,..
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.325,50.847,51.071,51.272,51.793,52.416,53.092,53.742,54.375,55.342,55.959,56.477,57.125,57.619,57.823,58.359,58.845,59.326,59.536,60.047,60.039,59.731,59.27,59.766,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.55,2.681,2.742,2.855,2.78,3.475,4,3.67,3.3,3.497,3.715,3.723,3.827,3.852,4.055,4.254,4.468,4.594,4.66,4.695,4.701,4.985,5.11,5.348,5.293
Burkina Faso,BFA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.487,..,..,..,11.085,10.577,..,..,5.655,10.75
Burkina Faso,BFA,Control of Corruption: Estimate,CC.EST,..,0.12469719350338,..,0.120319604873657,-0.107514306902885,-0.149054154753685,-0.105527251958847,-0.310118108987808,-0.329598039388657,-0.30901512503624,-0.345606595277786,-0.356885224580765,-0.378650426864624,-0.482446640729904,-0.525527596473694,-0.466838806867599,-0.299044787883759,-0.169877484440804,-0.138780206441879,-0.131607040762901,-0.219493299722672,-0.122198514640331,-0.0825074538588524,-0.111639469861984,-0.169615507125854
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.9,9.1,9.5,9.9,11.4,10.7,11.1,11.6,12,12.5,12.6,13.1,14.8,15.1,15.4,19.2,16.2,16.6,17,14.4,17.6,18.5,19,19.5,..
Burkina Faso,BFA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.18617357095934,..,..,..,2.75525123604115,..,..,..,..,..
Burkina Faso,BFA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.98521600540475,2.9375813354464,2.894288294277,2.85550442283963,2.82142613485451,2.79060792681707,2.7629467501991,2.73922802992671,2.72052237455745,2.70948350480971,2.70582375877247,2.70611897055534,2.70711578810168,2.70302226589086,2.67712684683658,2.63675923442925,2.60490967006419,2.58307723100072,2.56916029119687,2.5638778107269,2.56526947605388,2.56141374198483,2.54720628889147,2.53341946519506,2.53163830181169
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2.92518416489156,2.98388558736392,3.04072894648829,3.07479003510637,3.10451751268277,3.13802065225682,3.14899280596388,3.12248153649463,3.03278641140169,2.94356863526933,2.9314075345183,2.93926755839508,2.96973830872596,3.03188007722477,3.00842195462805,2.97977849923872,2.97234560821631,2.93481128912484,2.86565542084027,2.76868116258088,2.70387556725288,2.68878766730686,2.65037591522147,2.55998839127434,2.51606040251666
Burkina Faso,BFA,Population density (people per sq. km of land area),EN.POP.DNST,42.1548026315789,43.4316081871345,44.7725292397661,46.1705738304094,47.6264290935673,49.1446527777778,50.7168384502924,52.3254459064327,53.9366739766082,55.5479349415205,57.2003728070175,58.9065972222222,60.6822039473684,62.5501900584795,64.4605555555556,66.4102412280702,68.4138121345029,70.4513815789474,72.4994809941521,74.5348062865497,76.5776279239766,78.6645687134503,80.7773501461988,..,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,11533554,11882888,12249764,12632269,13030591,13445977,13876127,14316242,14757074,15197915,15650022,16116845,16602651,17113732,17636408,18169842,18718019,19275498,19835858,20392723,20951639,21522626,22100683,22673762,23251485
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.166,17.844,18.54,19.258,19.996,20.757,21.537,22.339,22.996,23.534,24.079,24.633,25.196,25.767,26.346,26.934,27.53,28.134,28.743,29.358,29.98,30.607,31.24,31.877,32.52
Burkina Faso,BFA,Rural population (% of total population),SP.RUR.TOTL.ZS,82.834,82.156,81.46,80.742,80.004,79.243,78.463,77.661,77.004,76.466,75.921,75.367,74.804,74.233,73.654,73.066,72.47,71.866,71.257,70.642,70.02,69.393,68.76,68.123,67.48
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,808077223.365746,870486065.883137,876794723.068586,825394519.423728,784654423.620476,915257323.3961,1117113079.73645,1273375078.44844,1356199387.42308,1611835857.04588,1781455139.85931,2032135192.01248,2235820809.32006,2333341334.45753,2451606632.29246,2705783329.80483,3104003546.26497,2644487776.50077,2723586962.84034,2667182199.51333,2576518879.82353,2649680261.44299,2775798697.46022,3338722827.65691,2642161668.92754
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,4.22181606,5.68180418,5.34983587,5.27245188,7.09572744,7.56016588,8.71264839,9.1855402,7.74147511,9.23238468,11.28196716,10.06996346,8.63756466,8.62834644,7.21081543,6.29022646,7.06148243,6.95275736,7.29396152,9.05010796,10.71837234,9.10190964,..,..
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,130.753023919327,138.004617225366,135.606475784646,124.139301558193,114.36700716216,128.538422519456,151.188541005904,166.276245228761,170.706876502428,194.710634644444,204.544755595219,222.660583208376,236.451347486235,238.205945258781,241.547665709857,257.818557410131,289.359627206129,242.539527292978,244.14542219677,232.060616627711,216.972970900616,216.827417481114,221.157803429854,259.025031363088,199.580760181492
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.00999999649815,-0.856864058424151,2.05580710835243,4.44651941224797,-1.22372796023444,4.83365776809453,0.900000000901912,5.41380714491444,3.45194856381943,4.86171636712641,3.81274536633418,5.12415999439806,4.03259998844415,4.44670633111495,4.92418989834684,4.24065021402657,-3.9000000804855,-0.600000909116389,0.500001262429279,1.60993542127714,1.81256532401552,0.327156892638385,3.09999999870627,1.84899943948213,2.70000059705133
Burundi,BDI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.32995048345924,-2.86056587976486,-0.439187876685963,1.56853463106961,-4.27458819750004,1.01088204580134,-2.76488049377727,1.70671383891919,-0.277700517173798,0.637154645550055,-1.32769460696001,0.318221817835934,0.411511959732195,0.824080965967312,1.26359933436326,0.810602801312328,-5.9804956121318,-2.20613382981416,-1.77264648641454,-1.37713962186088,-1.45719303288658,-2.50846116846569,0.381166639765468,-0.82462869206708,-0.00728456203287919
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.38542427340455,24.4320242102151,9.29618771341889,-1.3656800532806,10.6474645658306,8.17642937482053,13.2520699188224,2.74542000214241,8.41206285772544,24.4069510353914,10.5554355299529,6.49326591473993,9.5921660597967,18.1610453065451,7.93795807492418,4.40535234185293,5.54468891259779,5.55768961400965,16.0525353030392,-2.81469807668465,-0.686772170797359,7.32110643415521,8.40453845076341,18.8008786664945,26.9414835762453
Burundi,BDI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,49.319,49.768,50.745,51.846,52.589,53.583,54.6,55.388,56.11,57.407,57.953,58.398,59.094,59.852,60.649,61.346,62.198,62.458,63.302,63.524,64.347,63.675,63.609,63.868,..
Burundi,BDI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,45.699,45.272,46.127,47.902,49.072,50.374,51.387,52.291,53.279,53.963,54.772,55.714,56.396,57.086,57.776,58.35,58.226,59.088,59.764,59.821,60.339,59.465,59.711,60.077,..
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.528,47.514,48.431,49.891,50.857,52.01,53.023,53.869,54.727,55.71,56.388,57.081,57.769,58.493,59.235,59.868,60.217,60.793,61.553,61.688,62.351,61.566,61.663,61.977,..
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.146,3.145,3.164,3.18,3.137,3.179,3.15,3.185,2.4,1.634,1.618,1.612,1.599,1.591,1.584,1.572,1.444,1.356,1.258,1.157,1.053,1.03,1.11,0.919,0.93
Burundi,BDI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,11.738,..,..,..,..,..,..,..,14.828,..,..,..,..,..,9.208,..,..,..
Burundi,BDI,Control of Corruption: Estimate,CC.EST,..,-0.824704229831696,..,-0.75989693403244,-0.874153017997742,-0.978404879570007,-0.957180440425873,-1.10150361061096,-1.16698491573334,-1.08823239803314,-1.13256120681763,-1.16890013217926,-1.20837116241455,-1.46860635280609,-1.42651343345642,-1.26824688911438,-1.28703820705414,-1.27876329421997,-1.31850147247314,-1.47827136516571,-1.49696969985962,-1.56340169906616,-1.59966492652893,-1.51818120479584,-1.55602598190308
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,2.07094931602478,2.5,2.8,3.1,3.4,3.7,3.2,2.7,4.7,4.8,5.4,5.3,6.2,6.5,6.9,7,7.9,8.5,9.3,9.5,9.8,9.1,10.2,10.3,..
Burundi,BDI,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.44615852612707,2.43090959491393,2.41883784488957,2.41052781662274,2.40406941068201,2.3968484779712,2.38753547647886,2.37639065995951,2.36429493482342,2.35318235118673,2.34240930970176,2.32759595010434,2.31037614958037,2.29465552424746,2.28241520398263,2.26543575279927,2.2751666018234,2.31866372903134,2.36218280821109,2.40417332533749,2.44269437612538,2.46672187295383,2.47618297928654,2.48198224355936,2.49078846119128
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2.3715206268295,2.0417212041938,2.47511575866868,2.79413757787033,3.13736150828626,3.71466281696618,3.69979693670807,3.58003081168824,3.67179220330916,4.11209752356589,5.07844376468302,4.67947760941816,3.54274498118795,3.52997284776032,3.55110770404353,3.3458633833966,2.18870609045616,1.62902475388378,2.28730144695888,2.98382355303175,3.26424857025887,2.86708219532744,2.67247846179476,2.66016084004174,2.67147850336685
Burundi,BDI,Population density (people per sq. km of land area),EN.POP.DNST,240.661214953271,245.62535046729,251.780724299065,258.915031152648,267.166900311526,277.277881619938,287.728738317757,298.216121495327,309.369509345794,322.356269470405,339.14976635514,355.397390965732,368.213901869159,381.443886292835,395.232749221184,408.680412772586,417.723831775701,424.584384735202,434.407827102804,447.565109034268,462.415809968847,475.865537383178,488.754400311526,..,..
Burundi,BDI,"Population, total",SP.POP.TOTL,6180180,6307659,6465729,6648938,6860846,7120496,7388874,7658190,7944609,8278109,8709366,9126605,9455733,9795479,10149577,10494913,10727148,10903327,11155593,11493472,11874838,12220227,12551213,12889576,13238559
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.036,8.246,8.461,8.682,8.908,9.139,9.375,9.617,9.864,10.118,10.376,10.642,10.915,11.194,11.482,11.776,12.078,12.388,12.706,13.032,13.366,13.708,14.058,14.417,14.784
Burundi,BDI,Rural population (% of total population),SP.RUR.TOTL.ZS,91.964,91.754,91.539,91.318,91.092,90.861,90.625,90.383,90.136,89.882,89.624,89.358,89.085,88.806,88.518,88.224,87.922,87.612,87.294,86.968,86.634,86.292,85.942,85.583,85.216
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,592416703.058878,539227277.626411,563090490.377368,620507387.466174,813260468.873834,924940011.836897,972241676.907662,1107571457.90614,1649621738.63689,1959620648.31578,1852334575.17521,1824751467.92957,2046817987.20109,1913081210.41411,2028910915.16446,2041930125.42979,1749857620.35329,1849789985.99572,1996741539.95088,2205099506.99994,2252177124.32402,1821565613.68613,2051842609.64558,2303738020.15148,2587252076.3056
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,4.43401194,4.75244379,4.7555151,4.50008631,4.37710667,4.27364111,4.48974991,4.18900156,3.58312893,3.88152432,4.47555733,4.30527449,5.13365459,5.28994226,5.32722235,4.82334185,4.84606647,5.2683692,4.73804712,4.56319857,6.12421703,6.90378904,..,..
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,1317.57368454047,1176.70725787049,1208.4576085771,1311.21458117954,1693.97855163071,1900.88846473653,1972.78492636901,2220.09817493874,3268.30569555962,3839.86363555731,3592.31587892127,3500.97746776661,3880.06920520905,3583.46172510997,3757.65995326233,3739.27827890219,3169.07890082563,3312.69674458487,3534.34357478817,3860.4548075811,3903.05031683625,3126.39985872259,3489.97339736459,3883.91115917161,4321.57986427786
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.2226484455351,14.2848688450919,2.23165454528898,5.25089116960211,4.17625932578332,10.197072633926,6.91245795720201,7.98375044795048,15.1706879735517,7.03901129565128,-1.50358672385678,1.83641914989978,3.92471821338283,1.08364848376166,0.632136727385131,0.696666840118581,0.936026507808833,4.28071482662371,4.5513148102974,3.70696460651756,6.94782632492097,-20.8052759150896,7.03353010325927,17.439079439153,5.14913485822454
Cabo Verde,CPV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.89418776631028,12.1340983963202,0.540730982262801,3.63330962596591,2.68811694706557,8.72636817099841,5.55790273298587,6.67270905062519,13.8360549022896,5.86382557430392,-2.51636697509916,0.747349442484108,2.68180836295369,-0.117356982672689,-0.500286991464364,-0.434814396432671,-0.177226393370418,3.11762874056225,3.33731043975473,2.57258287315263,5.86765383506491,-21.5678092154403,6.07137981777093,16.404766389666,4.17734989864576
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.35643374510453,-2.47745668519835,3.34996472317894,1.88453410076765,1.18817038620528,-1.8908217230618,0.41889161285517,5.36907687065549,4.41099704193489,6.77443546371143,0.991103480568085,2.07866470906424,4.47388342165023,2.54039644167109,1.50654285701407,-0.238778144990624,0.131187999024545,-1.40781637091706,0.784415251101334,1.25699566690509,1.10666674296063,0.605795808395385,1.86215297494647,7.93092925430087,..
Cabo Verde,CPV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.108,71.74,72.984,73.95,74.843,75.779,76.223,76.135,77.213,76.354,77.726,78.069,78.742,78.162,79.469,79.632,79.037,80.019,80.694,79.875,80.183,79.16,78.457,79.011,..
Cabo Verde,CPV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.525,64.96,66.35,66.965,67.556,67.829,68.753,68.065,68.315,68.478,68.487,69.004,69.762,70.596,70.543,70.707,70.082,71.239,72.176,71.344,71.57,70.333,69.589,70.29,..
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.569,68.618,69.929,70.705,71.429,71.999,72.68,72.239,72.835,72.508,73.088,73.499,74.257,74.484,75.059,75.24,74.62,75.742,76.593,75.733,76.004,74.808,74.052,74.722,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.161,13.116,13.313,13.434,13.635,13.493,13.471,13.408,13.325,13.331,13.517,10.67,10.947,11.137,11.386,11.67,11.905,12.075,12.24,12.17,12.118,14.66,13.906,12.272,11.994
Cabo Verde,CPV,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,10.576,..,..,..,..,..,20.123,..,10.92,6.19,7.13,..,..,..,..
Cabo Verde,CPV,Control of Corruption: Estimate,CC.EST,..,1.12715709209442,..,0.495939344167709,0.47895535826683,0.338964372873306,0.590595901012421,0.838406205177307,0.91870528459549,0.900168597698212,0.892971932888031,0.877152562141418,0.924242794513702,0.885680317878723,0.851966083049774,0.970862925052643,0.929722607135773,0.844147324562073,0.796454071998596,0.755423963069916,0.851012945175171,0.846103608608246,1.0163791179657,0.959875285625458,0.984857201576233
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,58.6,60.3,58.6,63.7,65.4,67,68.8,70.5,72.3,74.1,81.1,82.3,83.2,84.3,85.3,86.4,87.5,88.6,90.2,91.4,93.7,95.5,97.1,..
Cabo Verde,CPV,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,6.00064551806937,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
